Unnamed: 0,current_size,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,duration_from_reported_to_dispatch,fire_spread_rate_squared,temperature_squared,relative_humidity_squared,wind_speed_squared,fire_fighting_start_size_squared,size_class_A,size_class_B,size_class_C,size_class_D,size_class_E
11284,0.01,0.1,14.0,80.0,0.0,0.01,3.0,0.01,196.0,6400.0,0.0,0.0001,1,0,0,0,0
11285,0.01,0.1,18.0,80.0,5.0,0.01,0.0,0.01,324.0,6400.0,25.0,0.0001,1,0,0,0,0
11292,0.1,0.1,20.0,60.0,15.0,0.1,66.0,0.01,400.0,3600.0,225.0,0.01,1,0,0,0,0
11294,0.01,0.0,20.5,72.0,2.0,0.01,46.0,0.0,420.25,5184.0,4.0,0.0001,1,0,0,0,0
11295,0.01,0.5,22.0,100.0,0.0,0.01,0.0,0.25,484.0,10000.0,0.0,0.0001,1,0,0,0,0
11300,0.01,0.0,22.0,100.0,0.0,0.01,0.0,0.0,484.0,10000.0,0.0,0.0001,1,0,0,0,0
11302,0.01,0.0,23.0,85.0,0.0,0.01,0.0,0.0,529.0,7225.0,0.0,0.0001,1,0,0,0,0
11303,0.02,0.0,23.0,54.0,0.0,0.02,20.0,0.0,529.0,2916.0,0.0,0.0004,1,0,0,0,0
11314,0.01,0.0,18.0,60.0,7.0,0.01,5.0,0.0,324.0,3600.0,49.0,0.0001,1,0,0,0,0
11315,0.01,0.0,17.0,81.0,2.0,0.01,19.0,0.0,289.0,6561.0,4.0,0.0001,1,0,0,0,0
11316,0.01,0.0,20.0,74.0,0.0,0.01,0.0,0.0,400.0,5476.0,0.0,0.0001,1,0,0,0,0
11319,0.1,0.5,20.0,65.0,5.0,0.3,0.0,0.25,400.0,4225.0,25.0,0.09,1,0,0,0,0
11320,0.02,0.5,17.0,81.0,2.0,0.02,0.0,0.25,289.0,6561.0,4.0,0.0004,1,0,0,0,0
11321,0.01,0.0,20.0,60.0,5.0,0.01,0.0,0.0,400.0,3600.0,25.0,0.0001,1,0,0,0,0
11322,0.1,1.0,20.0,65.0,5.0,0.1,0.0,1.0,400.0,4225.0,25.0,0.01,1,0,0,0,0
11325,0.01,0.0,17.0,75.0,10.0,0.01,0.0,0.0,289.0,5625.0,100.0,0.0001,1,0,0,0,0
11326,0.01,0.0,22.0,40.0,10.0,0.01,10.0,0.0,484.0,1600.0,100.0,0.0001,1,0,0,0,0
11327,0.01,0.0,17.0,74.0,0.0,0.01,0.0,0.0,289.0,5476.0,0.0,0.0001,1,0,0,0,0
11328,0.01,0.0,22.0,58.0,0.0,0.01,7.0,0.0,484.0,3364.0,0.0,0.0001,1,0,0,0,0
11334,0.1,1.0,17.0,30.0,0.0,0.1,5.0,1.0,289.0,900.0,0.0,0.01,1,0,0,0,0
11338,0.01,0.0,18.0,50.0,5.0,0.01,0.0,0.0,324.0,2500.0,25.0,0.0001,1,0,0,0,0
11339,0.01,0.1,34.0,15.0,5.0,0.01,0.0,0.01,1156.0,225.0,25.0,0.0001,1,0,0,0,0
11344,0.01,0.0,9.0,90.0,5.0,0.01,17.0,0.0,81.0,8100.0,25.0,0.0001,1,0,0,0,0
11347,0.01,0.0,21.0,40.0,5.0,0.01,0.0,0.0,441.0,1600.0,25.0,0.0001,1,0,0,0,0
11348,0.01,0.0,21.0,40.0,5.0,0.01,0.0,0.0,441.0,1600.0,25.0,0.0001,1,0,0,0,0
11349,0.01,0.0,18.0,45.0,5.0,0.01,0.0,0.0,324.0,2025.0,25.0,0.0001,1,0,0,0,0
11350,0.01,0.0,21.0,40.0,5.0,0.01,0.0,0.0,441.0,1600.0,25.0,0.0001,1,0,0,0,0
11352,0.01,0.0,23.0,40.0,5.0,0.01,0.0,0.0,529.0,1600.0,25.0,0.0001,1,0,0,0,0
11353,0.01,0.0,20.0,40.0,5.0,0.01,0.0,0.0,400.0,1600.0,25.0,0.0001,1,0,0,0,0
11354,0.01,0.0,25.0,39.0,6.0,0.01,0.0,0.0,625.0,1521.0,36.0,0.0001,1,0,0,0,0
11355,0.01,0.0,17.0,90.0,10.0,0.01,2.0,0.0,289.0,8100.0,100.0,0.0001,1,0,0,0,0
11357,0.01,0.0,24.0,30.0,2.0,0.01,0.0,0.0,576.0,900.0,4.0,0.0001,1,0,0,0,0
11358,0.01,0.0,22.0,46.0,15.0,0.01,0.0,0.0,484.0,2116.0,225.0,0.0001,1,0,0,0,0
11361,0.01,0.0,32.0,35.0,7.0,0.01,5.0,0.0,1024.0,1225.0,49.0,0.0001,1,0,0,0,0
11363,0.03,0.0,26.0,40.0,4.0,0.03,2.0,0.0,676.0,1600.0,16.0,0.0009,1,0,0,0,0
11364,0.01,0.0,26.0,35.0,2.0,0.01,3.0,0.0,676.0,1225.0,4.0,0.0001,1,0,0,0,0
11365,0.01,0.0,26.0,54.0,0.0,0.01,7.0,0.0,676.0,2916.0,0.0,0.0001,1,0,0,0,0
11368,0.02,0.1,28.0,43.0,5.0,0.01,0.0,0.01,784.0,1849.0,25.0,0.0001,1,0,0,0,0
11371,0.05,0.2,28.0,30.0,10.0,0.05,0.0,0.04,784.0,900.0,100.0,0.0025,1,0,0,0,0
11374,0.01,0.0,26.0,44.0,7.0,0.01,6.0,0.0,676.0,1936.0,49.0,0.0001,1,0,0,0,0
11378,0.01,0.5,30.0,30.0,5.0,0.01,38.0,0.25,900.0,900.0,25.0,0.0001,1,0,0,0,0
11379,0.01,0.0,27.0,30.0,4.0,0.01,5.0,0.0,729.0,900.0,16.0,0.0001,1,0,0,0,0
11381,0.01,0.0,22.0,40.0,10.0,0.01,0.0,0.0,484.0,1600.0,100.0,0.0001,1,0,0,0,0
11383,0.01,0.0,18.0,60.0,20.0,0.01,4.0,0.0,324.0,3600.0,400.0,0.0001,1,0,0,0,0
11385,0.1,1.0,24.0,37.0,5.0,0.3,1.0,1.0,576.0,1369.0,25.0,0.09,1,0,0,0,0
11386,0.01,0.0,26.0,44.0,7.0,0.01,0.0,0.0,676.0,1936.0,49.0,0.0001,1,0,0,0,0
11387,0.01,0.0,27.0,43.0,7.0,0.01,5.0,0.0,729.0,1849.0,49.0,0.0001,1,0,0,0,0
11388,0.01,0.0,24.0,40.0,0.0,0.01,5.0,0.0,576.0,1600.0,0.0,0.0001,1,0,0,0,0
11389,0.05,0.5,14.0,90.0,10.0,0.05,3.0,0.25,196.0,8100.0,100.0,0.0025,1,0,0,0,0
11390,0.01,0.0,24.0,48.0,15.0,0.01,1.0,0.0,576.0,2304.0,225.0,0.0001,1,0,0,0,0
11391,0.01,0.0,25.0,80.0,0.0,0.01,0.0,0.0,625.0,6400.0,0.0,0.0001,1,0,0,0,0
11394,0.01,0.0,20.0,48.0,0.0,0.01,0.0,0.0,400.0,2304.0,0.0,0.0001,1,0,0,0,0
11402,0.01,0.0,23.5,47.0,10.0,0.01,9.0,0.0,552.25,2209.0,100.0,0.0001,1,0,0,0,0
11403,0.01,0.0,28.0,64.0,0.0,0.01,6.0,0.0,784.0,4096.0,0.0,0.0001,1,0,0,0,0
11405,0.01,0.0,21.0,60.0,5.0,0.01,1.0,0.0,441.0,3600.0,25.0,0.0001,1,0,0,0,0
11406,0.1,0.0,29.0,46.0,3.0,0.1,0.0,0.0,841.0,2116.0,9.0,0.01,1,0,0,0,0
11410,0.01,0.0,25.0,74.0,9.0,0.01,15.0,0.0,625.0,5476.0,81.0,0.0001,1,0,0,0,0
11412,0.01,0.0,26.0,45.0,0.0,0.01,0.0,0.0,676.0,2025.0,0.0,0.0001,1,0,0,0,0
11419,0.01,0.0,28.0,30.0,15.0,0.01,0.0,0.0,784.0,900.0,225.0,0.0001,1,0,0,0,0
11421,0.01,0.0,18.0,85.0,2.0,0.01,5.0,0.0,324.0,7225.0,4.0,0.0001,1,0,0,0,0
11423,0.01,0.0,27.0,50.0,0.0,0.01,15.0,0.0,729.0,2500.0,0.0,0.0001,1,0,0,0,0
11429,0.09,1.0,26.3,49.0,0.0,0.01,0.0,1.0,691.69,2401.0,0.0,0.0001,1,0,0,0,0
11434,0.01,0.1,20.0,50.0,5.0,0.01,7.0,0.01,400.0,2500.0,25.0,0.0001,1,0,0,0,0
11436,0.01,0.0,26.0,45.0,10.0,0.01,4.0,0.0,676.0,2025.0,100.0,0.0001,1,0,0,0,0
11444,0.03,0.0,8.0,60.0,25.0,0.02,23.0,0.0,64.0,3600.0,625.0,0.0004,1,0,0,0,0
11445,0.01,0.1,20.0,30.0,5.0,0.1,0.0,0.01,400.0,900.0,25.0,0.01,1,0,0,0,0
11447,0.1,0.0,26.0,40.0,5.0,0.05,0.0,0.0,676.0,1600.0,25.0,0.0025,1,0,0,0,0
11448,0.01,0.0,17.0,45.0,10.0,0.01,1.0,0.0,289.0,2025.0,100.0,0.0001,1,0,0,0,0
11450,0.01,0.0,24.0,58.0,5.0,0.01,0.0,0.0,576.0,3364.0,25.0,0.0001,1,0,0,0,0
11452,0.1,0.5,21.0,35.0,3.0,0.1,4.0,0.25,441.0,1225.0,9.0,0.01,1,0,0,0,0
11455,0.04,0.0,20.0,45.0,1.0,0.04,2.0,0.0,400.0,2025.0,1.0,0.0016,1,0,0,0,0
11456,0.01,0.0,33.0,35.0,3.0,0.01,3.0,0.0,1089.0,1225.0,9.0,0.0001,1,0,0,0,0
11458,0.05,0.0,8.0,70.0,1.0,0.05,5.0,0.0,64.0,4900.0,1.0,0.0025,1,0,0,0,0
11459,0.02,0.5,28.0,40.0,10.0,0.01,0.0,0.25,784.0,1600.0,100.0,0.0001,1,0,0,0,0
11463,0.01,0.0,28.0,45.0,5.0,0.01,0.0,0.0,784.0,2025.0,25.0,0.0001,1,0,0,0,0
11465,0.01,0.0,28.0,40.0,15.0,0.01,8.0,0.0,784.0,1600.0,225.0,0.0001,1,0,0,0,0
11466,0.01,0.1,25.0,55.0,0.0,0.01,0.0,0.01,625.0,3025.0,0.0,0.0001,1,0,0,0,0
11469,0.01,0.0,30.0,47.0,4.0,0.01,4.0,0.0,900.0,2209.0,16.0,0.0001,1,0,0,0,0
11471,0.01,0.0,27.0,40.0,15.0,0.01,2.0,0.0,729.0,1600.0,225.0,0.0001,1,0,0,0,0
11472,0.01,0.0,30.0,80.0,10.0,0.01,0.0,0.0,900.0,6400.0,100.0,0.0001,1,0,0,0,0
11473,0.01,0.1,25.0,45.0,15.0,0.01,1.0,0.01,625.0,2025.0,225.0,0.0001,1,0,0,0,0
11474,0.01,0.1,19.0,50.0,1.0,0.01,0.0,0.01,361.0,2500.0,1.0,0.0001,1,0,0,0,0
11479,0.01,0.5,27.0,40.0,5.0,0.2,10.0,0.25,729.0,1600.0,25.0,0.04,1,0,0,0,0
11483,0.01,0.0,20.0,43.0,0.0,0.01,3.0,0.0,400.0,1849.0,0.0,0.0001,1,0,0,0,0
11485,0.01,0.0,24.0,40.0,5.0,0.02,7.0,0.0,576.0,1600.0,25.0,0.0004,1,0,0,0,0
11486,0.01,0.0,27.0,34.0,3.0,0.01,0.0,0.0,729.0,1156.0,9.0,0.0001,1,0,0,0,0
11487,0.01,0.0,24.0,37.0,0.0,0.01,0.0,0.0,576.0,1369.0,0.0,0.0001,1,0,0,0,0
11489,0.01,0.0,23.0,60.0,10.0,0.01,13.0,0.0,529.0,3600.0,100.0,0.0001,1,0,0,0,0
11490,0.01,0.0,18.0,62.0,2.0,0.01,2.0,0.0,324.0,3844.0,4.0,0.0001,1,0,0,0,0
11491,0.01,0.5,11.0,100.0,1.0,0.01,5.0,0.25,121.0,10000.0,1.0,0.0001,1,0,0,0,0
11493,0.1,0.0,24.0,60.0,0.0,0.1,2.0,0.0,576.0,3600.0,0.0,0.01,1,0,0,0,0
11496,0.05,0.5,15.0,69.0,1.0,0.1,4.0,0.25,225.0,4761.0,1.0,0.01,1,0,0,0,0
11498,0.02,0.0,21.0,37.0,5.0,0.02,2.0,0.0,441.0,1369.0,25.0,0.0004,1,0,0,0,0
11501,0.01,0.0,26.0,73.0,5.0,0.01,8.0,0.0,676.0,5329.0,25.0,0.0001,1,0,0,0,0
11502,0.01,0.0,17.0,29.0,12.0,0.01,0.0,0.0,289.0,841.0,144.0,0.0001,1,0,0,0,0
11503,0.01,0.0,16.0,51.0,20.0,0.01,0.0,0.0,256.0,2601.0,400.0,0.0001,1,0,0,0,0
11505,0.03,1.0,15.0,57.0,12.0,0.03,7.0,1.0,225.0,3249.0,144.0,0.0009,1,0,0,0,0
11510,0.01,0.0,18.0,46.0,5.0,0.01,0.0,0.0,324.0,2116.0,25.0,0.0001,1,0,0,0,0
11512,0.01,0.0,5.0,80.0,5.0,0.01,0.0,0.0,25.0,6400.0,25.0,0.0001,1,0,0,0,0
11514,0.01,0.0,12.0,50.0,5.0,0.01,0.0,0.0,144.0,2500.0,25.0,0.0001,1,0,0,0,0
11516,0.01,0.0,10.0,60.0,5.0,0.01,0.0,0.0,100.0,3600.0,25.0,0.0001,1,0,0,0,0
11518,0.01,0.0,8.0,60.0,0.0,0.01,0.0,0.0,64.0,3600.0,0.0,0.0001,1,0,0,0,0
11519,0.01,0.0,8.0,60.0,0.0,0.01,0.0,0.0,64.0,3600.0,0.0,0.0001,1,0,0,0,0
11520,0.01,0.0,10.0,60.0,0.0,0.01,5.0,0.0,100.0,3600.0,0.0,0.0001,1,0,0,0,0
11521,0.01,0.0,10.0,55.0,0.0,0.01,0.0,0.0,100.0,3025.0,0.0,0.0001,1,0,0,0,0
11525,0.01,0.0,12.0,30.0,0.0,0.01,0.0,0.0,144.0,900.0,0.0,0.0001,1,0,0,0,0
11527,0.01,0.0,12.0,30.0,0.0,0.01,0.0,0.0,144.0,900.0,0.0,0.0001,1,0,0,0,0
11528,0.01,0.0,12.0,30.0,0.0,0.01,0.0,0.0,144.0,900.0,0.0,0.0001,1,0,0,0,0
11529,0.01,0.0,12.0,30.0,0.0,0.01,0.0,0.0,144.0,900.0,0.0,0.0001,1,0,0,0,0
11531,0.01,0.0,12.0,35.0,0.0,0.01,0.0,0.0,144.0,1225.0,0.0,0.0001,1,0,0,0,0
11533,0.01,0.0,13.0,44.0,5.0,0.01,0.0,0.0,169.0,1936.0,25.0,0.0001,1,0,0,0,0
11537,0.01,0.0,16.0,70.0,5.0,0.01,0.0,0.0,256.0,4900.0,25.0,0.0001,1,0,0,0,0
11540,0.1,0.0,23.0,29.0,3.0,0.01,3.0,0.0,529.0,841.0,9.0,0.0001,1,0,0,0,0
11544,0.01,0.0,15.0,82.0,5.0,0.01,2.0,0.0,225.0,6724.0,25.0,0.0001,1,0,0,0,0
11548,0.08,0.1,8.0,52.0,10.0,0.01,0.0,0.01,64.0,2704.0,100.0,0.0001,1,0,0,0,0
11549,0.03,0.0,14.0,45.0,10.0,0.03,4.0,0.0,196.0,2025.0,100.0,0.0009,1,0,0,0,0
11550,0.01,0.0,20.0,27.0,5.0,0.01,5.0,0.0,400.0,729.0,25.0,0.0001,1,0,0,0,0
11551,0.01,0.0,10.0,35.0,10.0,0.01,0.0,0.0,100.0,1225.0,100.0,0.0001,1,0,0,0,0
11555,0.01,0.0,18.0,45.0,5.0,0.01,5.0,0.0,324.0,2025.0,25.0,0.0001,1,0,0,0,0
11557,0.01,0.0,11.0,60.0,4.0,0.01,0.0,0.0,121.0,3600.0,16.0,0.0001,1,0,0,0,0
11558,0.01,0.0,10.0,100.0,9.0,0.01,0.0,0.0,100.0,10000.0,81.0,0.0001,1,0,0,0,0
11559,0.01,0.0,10.0,100.0,9.0,0.01,0.0,0.0,100.0,10000.0,81.0,0.0001,1,0,0,0,0
11560,0.01,0.0,12.0,60.0,4.0,0.01,0.0,0.0,144.0,3600.0,16.0,0.0001,1,0,0,0,0
11562,0.01,0.0,8.0,75.0,20.0,0.01,0.0,0.0,64.0,5625.0,400.0,0.0001,1,0,0,0,0
11563,0.02,0.0,14.0,42.0,0.0,0.01,0.0,0.0,196.0,1764.0,0.0,0.0001,1,0,0,0,0
11564,0.01,0.0,8.0,70.0,0.0,0.01,2.0,0.0,64.0,4900.0,0.0,0.0001,1,0,0,0,0
11565,0.01,0.0,17.0,50.0,5.0,0.01,1.0,0.0,289.0,2500.0,25.0,0.0001,1,0,0,0,0
11566,0.01,0.0,5.0,70.0,0.0,0.01,5.0,0.0,25.0,4900.0,0.0,0.0001,1,0,0,0,0
11567,0.1,0.0,11.0,44.0,9.0,0.1,1.0,0.0,121.0,1936.0,81.0,0.01,1,0,0,0,0
11569,0.07,0.0,24.0,29.0,0.0,0.07,0.0,0.0,576.0,841.0,0.0,0.0049,1,0,0,0,0
11570,0.01,0.0,17.0,72.0,17.0,0.01,0.0,0.0,289.0,5184.0,289.0,0.0001,1,0,0,0,0
11571,0.01,0.0,6.5,90.0,0.0,0.01,0.0,0.0,42.25,8100.0,0.0,0.0001,1,0,0,0,0
11574,0.01,0.1,4.0,85.0,0.0,0.01,30.0,0.01,16.0,7225.0,0.0,0.0001,1,0,0,0,0
11575,0.01,0.0,-2.0,100.0,0.0,0.01,3.0,0.0,4.0,10000.0,0.0,0.0001,1,0,0,0,0
11576,0.01,0.0,8.0,52.0,50.0,0.01,9.0,0.0,64.0,2704.0,2500.0,0.0001,1,0,0,0,0
11582,0.01,0.0,-1.0,45.0,60.0,0.01,3.0,0.0,1.0,2025.0,3600.0,0.0001,1,0,0,0,0
11583,0.01,0.0,4.0,26.0,26.0,0.01,5.0,0.0,16.0,676.0,676.0,0.0001,1,0,0,0,0
11584,0.01,0.0,7.5,34.0,3.0,0.01,3.0,0.0,56.25,1156.0,9.0,0.0001,1,0,0,0,0
11585,0.01,0.0,-12.0,35.0,5.0,0.01,1.0,0.0,144.0,1225.0,25.0,0.0001,1,0,0,0,0
11586,0.01,0.0,3.0,25.0,29.0,0.01,3.0,0.0,9.0,625.0,841.0,0.0001,1,0,0,0,0
11587,0.01,0.0,2.0,45.0,60.0,0.01,5.0,0.0,4.0,2025.0,3600.0,0.0001,1,0,0,0,0
11589,0.01,0.0,3.0,35.0,5.0,0.01,3.0,0.0,9.0,1225.0,25.0,0.0001,1,0,0,0,0
11590,0.05,0.0,3.0,95.0,40.0,0.05,1.0,0.0,9.0,9025.0,1600.0,0.0025,1,0,0,0,0
11594,0.01,0.0,0.0,80.0,0.0,0.01,0.0,0.0,0.0,6400.0,0.0,0.0001,1,0,0,0,0
11599,0.01,0.0,8.0,65.0,0.0,0.01,4.0,0.0,64.0,4225.0,0.0,0.0001,1,0,0,0,0
11606,0.1,0.0,8.0,15.0,7.0,0.01,0.0,0.0,64.0,225.0,49.0,0.0001,1,0,0,0,0
11610,0.1,0.1,5.0,30.0,25.0,0.1,2.0,0.01,25.0,900.0,625.0,0.01,1,0,0,0,0
11611,0.01,0.0,7.0,32.0,20.0,0.01,0.0,0.0,49.0,1024.0,400.0,0.0001,1,0,0,0,0
11612,0.01,0.0,4.0,65.0,0.0,0.01,5.0,0.0,16.0,4225.0,0.0,0.0001,1,0,0,0,0
11613,0.01,0.0,2.0,35.0,25.0,0.01,26.0,0.0,4.0,1225.0,625.0,0.0001,1,0,0,0,0
11614,0.1,0.0,6.0,40.0,20.0,0.1,10.0,0.0,36.0,1600.0,400.0,0.01,1,0,0,0,0
11616,0.01,0.0,3.0,40.0,0.0,0.01,2.0,0.0,9.0,1600.0,0.0,0.0001,1,0,0,0,0
11624,0.01,0.0,15.0,35.0,0.0,0.01,0.0,0.0,225.0,1225.0,0.0,0.0001,1,0,0,0,0
11625,0.01,0.0,16.0,43.0,1.0,0.01,12.0,0.0,256.0,1849.0,1.0,0.0001,1,0,0,0,0
11629,0.01,0.0,7.0,41.0,6.0,0.01,0.0,0.0,49.0,1681.0,36.0,0.0001,1,0,0,0,0
11630,0.01,0.0,10.8,32.0,8.0,0.01,0.0,0.0,116.64,1024.0,64.0,0.0001,1,0,0,0,0
11631,0.01,0.0,15.0,21.0,0.0,0.01,3.0,0.0,225.0,441.0,0.0,0.0001,1,0,0,0,0
11637,0.01,0.0,10.0,43.0,1.0,0.01,0.0,0.0,100.0,1849.0,1.0,0.0001,1,0,0,0,0
11643,0.01,0.0,10.0,65.0,10.0,0.01,0.0,0.0,100.0,4225.0,100.0,0.0001,1,0,0,0,0
11656,0.01,0.1,17.0,35.0,3.0,0.01,0.0,0.01,289.0,1225.0,9.0,0.0001,1,0,0,0,0
11662,0.01,0.0,11.0,45.0,18.0,0.01,0.0,0.0,121.0,2025.0,324.0,0.0001,1,0,0,0,0
11673,0.1,0.0,12.0,45.0,10.0,0.1,0.0,0.0,144.0,2025.0,100.0,0.01,1,0,0,0,0
11678,0.01,0.0,14.0,32.0,15.0,0.01,0.0,0.0,196.0,1024.0,225.0,0.0001,1,0,0,0,0
11680,0.05,0.0,15.0,45.0,10.0,0.05,3.0,0.0,225.0,2025.0,100.0,0.0025,1,0,0,0,0
11682,0.02,0.0,10.0,30.0,15.0,0.02,2.0,0.0,100.0,900.0,225.0,0.0004,1,0,0,0,0
11685,0.1,0.0,12.0,30.0,10.0,0.1,1.0,0.0,144.0,900.0,100.0,0.01,1,0,0,0,0
11689,0.1,0.0,10.0,15.0,15.0,0.1,2.0,0.0,100.0,225.0,225.0,0.01,1,0,0,0,0
11690,0.02,0.0,9.0,50.0,10.0,0.02,5.0,0.0,81.0,2500.0,100.0,0.0004,1,0,0,0,0
11693,0.01,2.0,16.0,45.0,5.0,0.01,0.0,4.0,256.0,2025.0,25.0,0.0001,1,0,0,0,0
11696,0.02,0.0,10.0,35.0,5.0,0.02,0.0,0.0,100.0,1225.0,25.0,0.0004,1,0,0,0,0
11702,0.1,0.1,18.0,24.0,6.0,0.1,0.0,0.01,324.0,576.0,36.0,0.01,1,0,0,0,0
11705,0.1,0.1,12.0,69.0,2.0,0.01,0.0,0.01,144.0,4761.0,4.0,0.0001,1,0,0,0,0
11707,0.01,0.0,15.0,57.0,10.0,0.01,0.0,0.0,225.0,3249.0,100.0,0.0001,1,0,0,0,0
11710,0.1,0.1,13.5,30.0,7.0,0.1,0.0,0.01,182.25,900.0,49.0,0.01,1,0,0,0,0
11713,0.1,0.0,11.0,38.0,2.0,0.1,7.0,0.0,121.0,1444.0,4.0,0.01,1,0,0,0,0
11715,0.03,0.0,12.0,35.0,5.0,0.03,3.0,0.0,144.0,1225.0,25.0,0.0009,1,0,0,0,0
11718,0.01,0.5,12.0,50.0,40.0,0.01,8.0,0.25,144.0,2500.0,1600.0,0.0001,1,0,0,0,0
11721,0.01,0.0,3.0,98.0,0.0,0.01,0.0,0.0,9.0,9604.0,0.0,0.0001,1,0,0,0,0
11722,0.01,0.0,14.0,47.0,8.0,0.01,127.0,0.0,196.0,2209.0,64.0,0.0001,1,0,0,0,0
11724,0.1,0.0,19.0,35.0,15.0,0.01,4.0,0.0,361.0,1225.0,225.0,0.0001,1,0,0,0,0
11725,0.01,1.0,16.0,35.0,20.0,0.01,5.0,1.0,256.0,1225.0,400.0,0.0001,1,0,0,0,0
11730,0.01,0.0,13.0,27.0,10.0,0.01,4.0,0.0,169.0,729.0,100.0,0.0001,1,0,0,0,0
11734,0.01,0.1,23.0,50.0,3.0,0.01,0.0,0.01,529.0,2500.0,9.0,0.0001,1,0,0,0,0
11741,0.01,0.0,25.0,70.0,0.0,0.01,9.0,0.0,625.0,4900.0,0.0,0.0001,1,0,0,0,0
11744,0.01,0.0,15.0,60.0,20.0,0.01,0.0,0.0,225.0,3600.0,400.0,0.0001,1,0,0,0,0
11749,0.01,0.0,25.0,30.0,0.0,0.01,0.0,0.0,625.0,900.0,0.0,0.0001,1,0,0,0,0
11751,0.01,0.0,11.0,52.0,14.0,0.01,0.0,0.0,121.0,2704.0,196.0,0.0001,1,0,0,0,0
11752,0.01,0.0,11.2,52.0,5.0,0.01,0.0,0.0,125.43999999999998,2704.0,25.0,0.0001,1,0,0,0,0
11755,0.01,0.0,12.0,55.0,10.0,0.01,4.0,0.0,144.0,3025.0,100.0,0.0001,1,0,0,0,0
11756,0.01,0.0,12.0,60.0,5.0,0.01,0.0,0.0,144.0,3600.0,25.0,0.0001,1,0,0,0,0
11757,0.01,0.0,12.0,60.0,0.0,0.01,0.0,0.0,144.0,3600.0,0.0,0.0001,1,0,0,0,0
11758,0.01,0.0,10.0,45.0,0.0,0.01,0.0,0.0,100.0,2025.0,0.0,0.0001,1,0,0,0,0
11759,0.01,0.0,13.0,29.0,5.0,0.01,0.0,0.0,169.0,841.0,25.0,0.0001,1,0,0,0,0
11760,0.01,0.0,12.0,60.0,5.0,0.01,0.0,0.0,144.0,3600.0,25.0,0.0001,1,0,0,0,0
11761,0.01,0.0,12.0,49.0,10.0,0.01,0.0,0.0,144.0,2401.0,100.0,0.0001,1,0,0,0,0
11763,0.01,0.1,12.0,49.0,10.0,0.01,0.0,0.01,144.0,2401.0,100.0,0.0001,1,0,0,0,0
11764,0.01,0.0,6.0,43.0,10.0,0.01,0.0,0.0,36.0,1849.0,100.0,0.0001,1,0,0,0,0
11768,0.01,0.0,18.0,70.0,0.0,0.01,5.0,0.0,324.0,4900.0,0.0,0.0001,1,0,0,0,0
11770,0.01,0.0,2.0,80.0,2.0,0.01,0.0,0.0,4.0,6400.0,4.0,0.0001,1,0,0,0,0
11774,0.01,0.0,2.0,90.0,0.0,0.01,0.0,0.0,4.0,8100.0,0.0,0.0001,1,0,0,0,0
11775,0.01,0.0,5.0,70.0,5.0,0.01,0.0,0.0,25.0,4900.0,25.0,0.0001,1,0,0,0,0
11777,0.01,0.0,10.0,80.0,0.0,0.01,0.0,0.0,100.0,6400.0,0.0,0.0001,1,0,0,0,0
11779,0.01,0.0,5.0,70.0,5.0,0.01,0.0,0.0,25.0,4900.0,25.0,0.0001,1,0,0,0,0
11780,0.01,0.0,0.0,90.0,5.0,0.01,0.0,0.0,0.0,8100.0,25.0,0.0001,1,0,0,0,0
11782,0.01,0.0,12.0,30.0,5.0,0.01,0.0,0.0,144.0,900.0,25.0,0.0001,1,0,0,0,0
11785,0.01,0.0,12.0,35.0,5.0,0.01,0.0,0.0,144.0,1225.0,25.0,0.0001,1,0,0,0,0
11786,0.01,0.0,12.0,35.0,5.0,0.01,0.0,0.0,144.0,1225.0,25.0,0.0001,1,0,0,0,0
11787,0.01,0.0,12.0,35.0,5.0,0.01,0.0,0.0,144.0,1225.0,25.0,0.0001,1,0,0,0,0
11788,0.01,0.0,12.0,35.0,5.0,0.01,0.0,0.0,144.0,1225.0,25.0,0.0001,1,0,0,0,0
11789,0.01,0.0,12.0,35.0,5.0,0.01,0.0,0.0,144.0,1225.0,25.0,0.0001,1,0,0,0,0
11793,0.01,0.0,12.0,35.0,5.0,0.01,0.0,0.0,144.0,1225.0,25.0,0.0001,1,0,0,0,0
11794,0.01,0.0,12.0,35.0,5.0,0.01,0.0,0.0,144.0,1225.0,25.0,0.0001,1,0,0,0,0
11796,0.01,0.0,12.0,35.0,5.0,0.01,0.0,0.0,144.0,1225.0,25.0,0.0001,1,0,0,0,0
11799,0.01,0.0,12.0,30.0,10.0,0.01,0.0,0.0,144.0,900.0,100.0,0.0001,1,0,0,0,0
11800,0.01,0.0,12.0,30.0,10.0,0.01,0.0,0.0,144.0,900.0,100.0,0.0001,1,0,0,0,0
11801,0.01,0.0,9.0,95.0,11.0,0.01,0.0,0.0,81.0,9025.0,121.0,0.0001,1,0,0,0,0
11803,0.01,0.0,12.0,80.0,0.0,0.01,0.0,0.0,144.0,6400.0,0.0,0.0001,1,0,0,0,0
11804,0.01,0.0,15.0,30.0,0.0,0.01,0.0,0.0,225.0,900.0,0.0,0.0001,1,0,0,0,0
11807,0.01,0.0,13.0,100.0,4.0,0.01,0.0,0.0,169.0,10000.0,16.0,0.0001,1,0,0,0,0
11808,0.01,0.0,13.0,100.0,4.0,0.01,0.0,0.0,169.0,10000.0,16.0,0.0001,1,0,0,0,0
