current_size,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,duration_from_reported_to_dispatch
0.01,0.0,17.0,50.0,10.0,0.1,0.0
0.01,0.0,10.0,35.0,10.0,0.01,0.0
0.5,0.0,21.4,36.0,2.0,0.2,2.0
0.5,1.0,20.0,45.0,10.0,0.5,0.0
0.01,0.0,17.0,36.0,14.0,0.01,0.0
0.01,0.0,10.0,35.0,10.0,0.01,0.0
0.01,0.0,10.0,35.0,10.0,0.01,0.0
0.1,0.0,23.0,65.0,0.0,0.1,0.0
0.2,0.1,20.5,32.0,19.0,0.2,4.0
0.01,0.0,17.0,35.0,10.0,0.01,0.0
0.5,1.0,24.0,37.0,10.0,0.5,1.0
0.01,0.5,23.0,33.0,3.0,0.01,1.0
0.01,0.0,17.0,40.0,12.0,0.01,0.0
0.01,0.0,25.0,35.0,5.0,0.01,20.0
111.0,2.0,24.0,33.0,10.0,40.0,3.0
0.01,0.0,29.0,30.0,8.0,0.01,1.0
0.1,0.0,12.0,73.0,10.0,0.1,80.0
0.01,0.0,9.0,75.0,10.0,0.01,4.0
0.35,1.0,18.0,60.0,10.0,0.2,20.0
0.01,0.1,12.0,70.0,20.0,0.01,1.0
0.01,71.0,9.0,60.0,5.0,0.01,11.0
0.02,0.0,11.0,42.0,1.0,0.02,31.0
0.01,1.0,14.0,40.0,0.0,0.01,20.0
0.01,0.0,8.0,59.0,8.0,0.01,0.0
0.4,2.0,17.0,40.0,0.0,0.3,6.0
0.1,0.0,18.5,31.0,2.0,0.1,1231.0
0.01,0.0,14.0,46.0,11.0,0.01,3.0
35.0,1.0,18.0,50.0,30.0,35.0,15.0
0.2,1.0,20.0,35.0,25.0,0.6,0.0
0.01,0.0,27.0,23.0,5.0,0.01,6.0
0.01,0.0,14.0,33.0,6.0,0.01,0.0
0.01,0.0,-5.0,92.0,5.0,0.01,1.0
0.1,0.0,10.0,42.0,13.0,0.3,0.0
0.01,0.0,5.0,51.0,2.0,0.01,738.0
0.01,0.0,8.0,36.0,8.0,0.01,0.0
0.01,0.0,7.0,38.0,5.0,0.01,19.0
3.8,0.0,7.0,55.0,2.0,0.5,3.0
0.01,0.0,-1.0,55.0,20.0,0.01,25.0
1.5,0.0,1.0,30.0,5.0,1.5,0.0
0.01,0.1,-1.0,70.0,5.0,0.01,17.0
0.02,0.0,-4.0,63.0,25.0,0.02,0.0
0.2,0.0,-2.0,55.0,10.0,0.2,131.0
0.01,0.0,-2.0,55.0,0.0,0.01,7.0
0.99,0.0,8.0,50.0,10.0,30.0,50.0
0.5,0.0,10.0,43.0,17.0,0.5,0.0
0.1,1.0,15.0,35.0,20.0,0.1,3.0
2.4,1.0,0.0,65.0,5.0,2.5,749.0
12.5,1.0,10.0,50.0,20.0,12.5,879.0
0.01,0.0,16.0,32.0,15.0,0.01,14.0
3.0,0.1,13.0,37.0,10.0,1.5,0.0
0.5,0.0,12.0,26.0,26.0,0.5,1.0
0.7,0.1,12.0,31.0,23.0,0.7,5.0
184.3,0.1,10.0,65.0,7.0,150.0,1312.0
0.01,0.1,11.0,55.0,0.0,0.01,2.0
0.01,0.0,3.0,45.0,0.0,0.01,4.0
1.87,1.0,15.0,35.0,15.0,1.5,59.0
0.33,0.0,-1.0,50.0,5.0,0.33,827.0
0.01,0.0,17.0,25.0,5.0,0.01,0.0
0.01,0.0,1.0,50.0,0.0,0.01,2077.0
0.01,0.0,-9.0,80.0,15.0,0.01,4031.0
0.01,0.0,25.0,28.0,10.0,0.01,0.0
0.01,0.0,24.0,35.0,5.0,0.01,0.0
0.01,0.0,23.0,36.0,5.0,0.01,0.0
0.01,0.0,22.0,40.0,0.0,0.01,0.0
0.01,1.0,23.0,52.0,5.0,0.01,1.0
0.1,1.0,22.8,40.0,0.0,0.1,23.0
0.02,0.0,21.0,25.0,5.0,0.02,8.0
0.01,0.0,32.0,26.0,0.0,0.01,0.0
0.01,0.0,4.0,55.0,6.0,0.01,10.0
0.1,0.5,6.0,38.0,5.0,0.1,0.0
0.01,0.0,1.0,33.0,5.0,0.01,0.0
0.01,0.0,12.0,33.0,5.0,0.01,0.0
0.01,7.0,13.0,36.0,9.0,0.01,0.0
0.01,0.0,8.0,66.0,10.0,0.01,0.0
0.01,0.0,21.0,50.0,2.0,0.01,0.0
0.01,0.0,5.0,38.0,5.0,0.01,7.0
1.34,1.0,7.0,45.0,4.0,1.34,5.0
0.1,1.0,9.0,34.0,5.0,0.1,0.0
0.1,1.0,9.0,55.0,3.0,0.1,0.0
0.9,1.0,9.0,54.0,4.0,0.9,598.0
0.01,1.0,23.0,30.0,19.0,0.01,8.0
0.01,0.0,10.0,51.0,4.0,0.01,6.0
0.5,1.0,11.0,50.0,8.0,0.5,2.0
0.4,0.5,12.0,45.0,0.0,0.4,5.0
0.1,1.0,2.0,40.0,5.0,0.1,55.0
0.01,1.0,16.0,35.0,1.0,0.01,0.0
0.01,0.0,12.0,30.0,3.0,0.01,4.0
0.3,5.0,8.0,43.0,7.0,0.01,1.0
0.5,1.0,6.0,35.0,19.0,0.5,9.0
0.1,3.0,13.0,38.0,10.0,0.1,0.0
0.01,0.1,6.0,42.0,5.0,0.01,0.0
0.3,0.5,10.0,32.0,5.0,0.3,0.0
0.47,1.0,5.0,25.0,5.0,0.47,1.0
0.2,1.0,5.0,29.0,10.0,0.2,3.0
0.01,1.0,4.0,30.0,8.0,0.01,3.0
39.0,0.5,2.0,62.0,23.0,3.0,0.0
0.2,0.5,5.0,70.0,2.0,0.2,0.0
0.01,0.5,2.0,62.0,23.0,0.01,0.0
0.01,0.5,2.0,62.0,23.0,0.01,1.0
0.01,1.0,6.0,44.0,17.0,0.01,2.0
0.02,1.0,10.0,21.0,9.0,0.02,0.0
0.3,2.0,10.0,18.0,10.0,0.3,4.0
0.3,2.0,7.0,21.0,3.0,0.3,2.0
0.3,0.5,7.0,24.0,0.0,0.3,4.0
40.12,1.0,8.0,10.0,10.0,1.5,3.0
0.2,1.0,8.0,10.0,10.0,0.2,0.0
0.1,0.0,13.0,42.0,0.0,0.1,1.0
0.1,3.0,3.0,100.0,3.0,0.1,0.0
0.01,0.0,12.0,45.0,0.0,0.01,0.0
0.2,0.0,5.0,55.0,5.0,0.2,1.0
0.01,0.0,5.0,55.0,5.0,0.01,0.0
0.2,0.1,5.0,55.0,5.0,0.2,2.0
301.2,1.0,9.0,39.0,10.0,40.0,35.0
4.5,1.0,4.0,30.0,5.0,3.0,2.0
0.2,0.0,6.0,22.0,5.0,0.2,0.0
2.35,1.0,14.0,25.0,10.0,3.0,1.0
64.0,0.0,10.0,41.0,10.0,2.0,3.0
0.1,1.0,4.5,40.0,3.0,0.1,0.0
0.6,3.0,4.5,40.0,3.0,2.0,0.0
0.99,0.5,1.0,44.0,0.0,1.6,0.0
4.16,2.0,17.0,33.0,15.0,2.0,3.0
0.01,0.0,9.7,43.0,9.0,0.01,2.0
2.6,2.0,15.0,29.0,5.0,2.0,2.0
0.2,0.5,12.0,40.0,6.0,0.2,1.0
0.01,0.0,5.0,38.0,0.0,0.01,7.0
0.01,1.0,13.0,45.0,10.0,0.01,0.0
0.28,1.0,13.0,45.0,10.0,0.28,0.0
0.4,0.1,8.0,55.0,15.0,0.4,3.0
0.02,0.0,8.0,55.0,15.0,0.02,3.0
0.1,1.0,13.1,32.0,3.0,0.1,1.0
0.01,0.0,23.0,35.0,10.0,0.01,2.0
64.0,0.5,16.0,40.0,13.0,0.1,0.0
0.8,0.5,18.0,34.0,0.0,1.0,3.0
0.1,1.0,18.0,34.0,0.0,0.1,0.0
1.1,0.0,12.0,45.0,15.0,1.0,3.0
0.1,0.0,14.0,42.0,21.0,0.1,16.0
0.43,1.0,8.0,58.0,8.0,0.5,4.0
0.73,0.1,15.0,31.0,6.0,0.7,0.0
0.09,0.1,20.0,37.0,9.0,0.09,0.0
0.1,2.0,16.0,47.0,15.0,0.1,1.0
0.1,0.5,17.0,45.0,4.0,0.1,6.0
0.2,0.5,20.0,25.0,10.0,0.2,0.0
0.01,0.0,24.4,12.0,12.0,0.01,12.0
0.1,0.1,25.0,18.0,3.0,0.1,4.0
0.01,0.0,22.0,33.0,3.0,0.01,0.0
0.1,0.1,24.0,27.0,23.0,0.1,6.0
0.6,0.5,23.0,27.0,15.0,0.2,9.0
1.5,0.5,18.0,32.0,15.0,0.5,15.0
0.5,0.0,17.0,50.0,8.0,0.5,282.0
0.2,0.0,13.0,30.0,5.0,0.3,0.0
0.01,0.0,26.0,23.0,0.0,0.01,7.0
0.2,0.0,24.0,30.0,0.0,0.2,0.0
0.5,0.0,23.0,30.0,0.0,0.5,3.0
0.04,0.0,19.0,36.0,16.0,0.04,69.0
0.2,1.0,24.0,35.0,10.0,0.2,8.0
0.18,0.0,16.0,44.0,10.0,0.18,34.0
0.85,1.0,22.0,28.0,18.0,0.4,6.0
0.1,0.0,21.0,31.0,7.0,0.1,2.0
0.1,2.0,16.0,41.0,6.0,0.05,7.0
0.2,0.5,25.0,25.0,15.0,0.2,0.0
0.01,1.0,19.0,25.0,10.0,0.01,4.0
0.1,0.0,20.0,20.0,24.0,0.1,2.0
0.01,0.0,21.0,40.0,0.0,0.01,3.0
0.01,0.0,22.0,38.0,32.0,0.01,0.0
0.2,1.0,20.0,25.0,20.0,0.02,2.0
0.3,1.0,19.0,22.0,8.0,0.3,3.0
0.3,0.2,19.6,24.0,14.0,0.3,0.0
0.01,0.0,18.0,82.0,6.0,0.01,11.0
0.01,0.0,12.0,99.0,14.0,0.01,6.0
0.1,0.0,5.0,58.0,7.0,0.1,2.0
0.3,2.0,12.0,45.0,10.0,0.3,3.0
0.1,0.5,15.4,33.0,16.0,0.1,0.0
0.2,1.0,18.0,32.0,20.0,0.2,1.0
0.1,1.0,11.0,50.0,10.0,0.1,0.0
0.02,1.0,10.0,40.0,5.0,0.02,0.0
0.35,1.0,7.0,45.0,15.0,0.3,11.0
0.5,1.0,1.0,45.0,15.0,0.2,1.0
0.01,0.0,8.0,77.0,10.0,0.1,52.0
0.1,0.0,5.0,100.0,0.0,0.1,10.0
0.01,0.0,20.0,34.0,4.0,0.01,14.0
0.1,0.0,3.0,45.0,1.0,0.1,67.0
0.1,0.5,8.0,39.0,5.0,0.1,67.0
0.1,0.5,8.0,39.0,5.0,0.1,67.0
0.53,0.5,19.0,25.0,5.0,0.3,2.0
0.2,1.0,18.0,30.0,20.0,0.2,0.0
0.01,0.1,22.0,37.0,0.0,0.01,0.0
1.0,1.0,17.0,38.0,9.0,0.15,11.0
14.93,5.0,28.0,28.0,23.0,7.0,3.0
0.01,0.1,16.0,65.0,4.0,0.01,5.0
0.1,2.0,17.0,45.0,13.0,0.1,4.0
0.01,0.5,23.0,40.0,2.0,0.01,720.0
1.5,6.0,15.0,58.0,1.0,0.7,2.0
0.01,1.0,16.0,75.0,15.0,0.01,100.0
51.7,1.0,19.0,34.0,12.0,2.0,2.0
20.0,5.0,23.0,32.0,15.0,0.5,2.0
0.5,2.0,25.2,20.0,3.0,0.5,4.0
0.2,0.5,22.0,43.0,10.0,0.2,5.0
0.01,0.0,22.0,20.0,10.0,0.01,0.0
0.86,1.0,20.0,31.0,5.0,0.5,0.0
18.3,1.0,20.0,33.0,10.0,2.0,0.0
0.04,0.5,19.0,38.0,3.0,0.04,11.0
0.01,0.0,23.0,26.0,2.0,0.01,0.0
0.01,0.5,23.0,36.0,27.0,0.01,2.0
0.1,0.5,25.0,13.0,8.0,0.5,0.0
0.01,0.0,22.0,35.0,10.0,0.01,12.0
0.01,1.0,21.0,25.0,10.0,0.01,4.0
0.7,1.0,23.5,24.0,7.0,0.7,5.0
0.01,0.1,17.0,47.0,8.0,0.01,0.0
5.1,4.0,16.0,40.0,16.0,2.5,1.0
0.02,1.0,20.0,54.0,0.0,0.5,3.0
35.1,0.0,14.0,30.0,30.0,38.0,940.0
0.1,0.0,13.0,95.0,6.0,0.1,18.0
0.01,0.0,27.0,26.0,5.0,0.01,23.0
1.3,3.0,22.8,40.0,1.0,1.4,8.0
0.87,1.0,18.0,30.0,10.0,0.3,1.0
0.01,0.0,14.0,40.0,30.0,0.01,5.0
0.01,0.0,19.0,50.0,4.0,0.01,8.0
0.4,0.5,21.0,32.0,20.0,0.4,0.0
0.1,0.0,20.0,27.0,10.0,0.1,1.0
0.3,0.5,24.0,29.0,20.0,0.3,0.0
0.02,1.0,16.0,66.0,0.0,0.02,4.0
0.1,0.0,22.0,32.0,12.0,0.1,1.0
0.2,0.1,16.0,35.0,0.0,0.2,5.0
0.34,0.1,19.0,60.0,17.0,0.5,7.0
0.6,4.0,18.0,24.0,25.0,0.5,32.0
0.3,2.0,23.0,28.0,0.0,0.2,4.0
8.3,2.0,17.0,30.0,15.0,1.0,9.0
0.01,0.0,21.0,29.0,20.0,0.01,1.0
183.0,10.0,26.0,20.0,9.0,5.0,0.0
0.01,0.0,25.2,61.0,3.0,0.01,0.0
0.02,1.0,25.0,24.0,20.0,0.02,2.0
0.1,0.0,22.0,47.0,5.0,0.1,9.0
0.01,0.0,21.0,23.0,2.0,0.01,5.0
0.01,0.0,16.8,54.0,3.0,0.01,1.0
0.6,1.0,28.0,29.0,7.0,0.6,45.0
0.01,0.5,20.0,42.0,5.0,0.01,1.0
2.5,1.0,29.0,34.0,10.0,2.0,3.0
0.29,1.0,24.0,40.0,2.0,0.03,9.0
100.0,3.0,32.0,30.0,10.0,15.0,2.0
7.5,2.0,31.0,25.0,15.0,0.1,2.0
210.0,10.0,32.0,30.0,10.0,2305.0,55.0
0.01,1.0,28.3,57.0,3.0,0.01,11.0
0.02,0.0,26.0,41.0,1.0,0.1,3.0
0.01,0.1,22.0,25.0,5.0,0.01,0.0
0.3,0.1,24.0,25.0,10.0,0.3,2.0
0.01,0.0,24.0,25.0,5.0,0.01,0.0
80.7,2.0,29.0,33.0,7.0,0.5,0.0
1.48,2.0,28.0,35.0,1.0,0.5,5.0
0.2,1.0,22.0,56.0,1.0,0.2,0.0
0.2,1.0,28.5,35.0,0.0,0.07,2.0
387.7,20.0,26.0,20.0,15.0,387.7,0.0
0.26,2.0,23.0,40.0,10.0,0.26,3.0
0.01,0.0,24.0,27.0,7.0,0.01,30.0
3.7,1.0,18.0,30.0,15.0,0.2,7.0
0.1,0.5,25.0,45.0,10.0,0.1,4.0
0.5,1.0,29.0,31.0,2.0,0.5,3.0
0.01,0.1,23.0,58.0,0.0,0.01,0.0
0.8,1.0,18.0,30.0,15.0,0.5,6.0
0.3,1.0,25.0,30.0,3.0,0.3,0.0
6.5,5.0,24.0,24.0,2.0,4.0,2.0
0.3,1.0,24.0,60.0,5.0,0.3,894.0
0.01,0.0,22.0,70.0,0.0,0.01,3.0
0.5,1.0,24.0,55.0,3.0,0.2,4.0
75.0,5.0,21.0,45.0,15.0,60.0,10.0
0.01,0.0,22.0,45.0,5.0,0.02,2.0
0.14,3.0,20.0,45.0,0.0,0.14,0.0
0.1,1.0,20.0,70.0,0.0,0.1,2.0
0.04,0.0,19.0,35.0,10.0,0.04,5.0
0.5,5.0,25.0,60.0,0.0,0.5,0.0
1.7,3.0,20.0,68.0,2.0,1.5,5.0
1.94,5.0,18.0,70.0,3.0,2.0,5.0
0.1,0.0,19.0,35.0,5.0,0.1,0.0
0.1,0.0,23.0,40.0,0.0,0.1,4.0
0.3,0.0,24.0,35.0,0.0,0.3,1.0
0.1,0.0,19.0,35.0,5.0,0.1,0.0
0.9,1.0,25.0,33.0,0.0,0.7,1.0
0.01,0.0,26.0,33.0,5.0,0.01,0.0
0.2,1.0,31.0,35.0,10.0,0.2,15.0
0.4,1.0,28.6,30.0,5.0,0.5,7.0
29.0,1.0,25.0,24.0,10.0,0.5,5.0
0.1,1.0,26.5,32.0,5.0,0.5,1.0
0.1,0.1,28.0,36.0,3.0,0.5,0.0
0.2,1.0,28.0,36.0,3.0,0.5,23.0
0.02,1.0,26.0,45.0,0.0,0.02,5.0
1.0,0.0,21.4,65.0,1.0,0.2,21.0
0.3,1.0,22.9,30.0,9.0,0.3,3.0
13.2,5.0,24.0,44.0,11.0,7.0,32.0
15.7,5.0,22.0,45.0,10.0,5.0,0.0
1.4,2.0,32.0,40.0,0.0,0.5,1.0
0.1,0.1,28.0,45.0,5.0,0.1,0.0
1.0,1.0,23.0,36.0,0.0,1.0,3.0
0.01,0.1,15.0,45.0,0.0,0.01,0.0
0.01,0.1,19.9,64.0,0.0,0.01,19.0
0.01,0.0,23.0,50.0,10.0,0.01,5.0
11.0,4.0,25.0,40.0,8.0,0.1,3.0
0.5,0.1,21.0,55.0,0.0,0.4,20.0
0.01,0.0,19.0,57.0,0.0,0.01,9.0
0.1,0.1,19.0,76.0,0.0,0.1,0.0
0.01,0.1,18.0,70.0,0.0,0.01,11.0
0.01,0.1,24.7,46.0,3.0,0.01,10.0
0.14,0.1,22.0,35.0,0.0,0.1,0.0
0.1,0.1,15.0,81.0,8.0,0.01,10.0
117.5,10.0,18.0,100.0,5.0,50.0,3.0
0.01,0.0,16.0,65.0,10.0,0.01,8.0
4.5,0.4,14.0,80.0,15.0,1.8,82.0
0.8,2.0,18.0,100.0,5.0,0.8,142.0
0.01,1.0,20.0,47.0,10.0,0.01,4.0
0.01,1.0,20.0,90.0,5.0,0.01,85.0
0.01,0.0,14.5,50.0,15.0,0.01,1217.0
0.5,3.0,19.0,43.0,16.0,0.9,4.0
0.8,1.0,17.0,80.0,0.0,0.5,2.0
0.1,0.0,13.0,90.0,1.0,0.1,3.0
0.2,0.0,18.0,50.0,27.0,0.2,1387.0
4.5,3.0,21.0,62.0,22.0,1.5,2.0
0.1,0.0,16.0,92.0,0.0,0.1,3.0
0.5,1.0,20.0,35.0,12.0,0.5,0.0
0.01,0.0,20.0,30.0,20.0,0.01,9.0
0.01,0.1,14.0,65.0,3.0,0.01,11.0
0.1,0.0,25.0,34.0,0.0,0.1,177.0
0.1,0.1,24.0,30.0,7.0,0.1,1.0
0.01,0.0,24.0,40.0,5.0,0.01,1.0
0.01,0.0,16.0,73.0,10.0,0.01,2.0
2.8,1.0,23.0,45.0,10.0,2.0,1.0
0.9,1.0,17.0,54.0,7.0,0.1,3.0
4.5,34.0,23.0,43.0,4.0,2.5,1.0
0.5,1.0,21.0,31.0,4.0,0.5,5.0
8.0,5.0,19.0,40.0,15.0,5.0,2.0
45.0,7.0,23.0,25.0,15.0,45.0,36.0
0.05,0.1,13.0,65.0,3.0,0.05,5.0
0.4,1.5,27.0,34.0,12.0,0.3,1.0
0.2,0.1,26.0,33.0,10.0,0.1,10.0
0.01,0.5,30.0,32.0,10.0,0.01,0.0
0.01,0.0,26.0,42.0,5.0,0.01,0.0
0.1,1.0,26.0,26.0,5.0,0.1,1.0
0.5,1.0,26.0,35.0,3.0,0.5,7.0
0.1,1.0,26.0,35.0,3.0,0.25,0.0
0.01,1.0,22.0,44.0,26.0,0.01,7.0
0.01,0.0,21.0,35.0,23.0,0.01,0.0
2.4,0.5,12.0,44.0,6.0,0.2,0.0
0.1,1.0,12.0,42.0,7.0,0.1,1519.0
0.01,0.0,15.0,63.0,4.0,0.01,0.0
0.01,0.0,16.0,53.0,4.0,0.01,1.0
0.01,0.0,22.0,25.0,15.0,0.01,0.0
0.9,0.0,12.7,45.0,3.0,0.9,119.0
0.5,1.0,22.0,28.0,4.0,0.1,3.0
0.01,0.0,14.0,82.0,7.0,0.1,48.0
0.1,0.0,16.0,30.0,5.0,0.1,3.0
12.2,2.0,19.0,30.0,20.0,6.0,1.0
0.1,0.5,19.0,42.0,16.0,0.1,10.0
0.01,0.5,20.0,39.0,16.0,0.01,0.0
0.01,0.0,21.0,41.0,0.0,0.01,11.0
0.25,2.0,20.6,60.0,5.0,0.33,1.0
0.02,0.0,17.0,23.0,15.0,0.02,4.0
0.1,0.0,25.0,35.0,10.0,0.1,1.0
0.01,0.0,12.0,54.0,21.0,0.01,16.0
0.09,1.0,16.0,60.0,10.0,0.09,0.0
0.01,0.2,15.0,83.0,75.0,0.1,8.0
0.1,0.1,13.0,65.0,8.0,0.1,6.0
1.0,2.0,23.0,29.0,3.0,1.0,4.0
0.9,0.0,23.0,24.0,4.0,0.9,31.0
0.2,1.0,24.0,40.0,5.0,0.1,0.0
0.2,1.0,15.0,34.0,0.0,0.2,2.0
320.0,15.0,27.0,24.0,10.0,25.0,1.0
0.2,1.0,32.0,22.0,3.0,0.1,1.0
0.01,0.0,26.0,29.0,15.0,0.01,0.0
9.93,0.0,17.0,40.0,15.0,9.93,9.0
2.15,10.0,16.0,85.0,5.0,2.15,11.0
0.4,0.0,25.0,55.0,10.0,0.4,2.0
0.01,0.0,20.0,90.0,0.0,0.01,0.0
0.4,2.0,22.0,50.0,35.0,0.2,0.0
133.0,5.0,15.0,90.0,20.0,10.0,9.0
0.2,0.5,13.0,100.0,5.0,0.2,3.0
0.1,1.0,23.0,50.0,0.0,0.1,8.0
0.01,0.0,26.0,35.0,15.0,0.1,5.0
0.1,0.5,16.0,100.0,5.0,0.1,2.0
0.01,1.0,18.0,45.0,10.0,0.01,0.0
0.1,0.1,23.0,37.0,0.0,0.01,19.0
150.0,3.0,27.0,24.0,10.0,1.0,8.0
0.3,2.0,21.0,37.0,27.0,0.2,0.0
0.01,0.1,18.0,88.0,2.0,0.01,8.0
0.01,0.0,20.0,50.0,15.0,0.01,0.0
0.01,1.0,15.8,74.0,0.0,0.01,2.0
0.01,1.0,19.0,67.0,0.0,0.01,0.0
0.01,0.0,21.0,50.0,15.0,0.01,0.0
0.01,1.0,14.0,75.0,25.0,0.01,86.0
0.01,0.0,20.0,50.0,15.0,0.01,0.0
0.1,0.1,26.0,35.0,15.0,0.01,0.0
0.01,0.1,26.0,35.0,20.0,0.01,743.0
0.01,0.0,19.0,100.0,20.0,0.01,838.0
0.01,0.0,19.0,100.0,20.0,0.01,667.0
0.5,0.0,19.0,100.0,20.0,0.5,652.0
0.01,0.0,17.0,86.0,10.0,0.01,2.0
0.01,0.0,16.0,90.0,0.0,0.01,11.0
0.01,0.1,18.5,68.0,10.0,0.01,4.0
0.01,0.0,25.0,35.0,0.0,0.01,0.0
0.01,0.0,25.0,40.0,0.0,0.01,0.0
0.2,1.0,23.0,43.0,16.0,0.2,5.0
0.4,0.0,24.0,65.0,20.0,1.0,0.0
0.01,0.0,26.0,35.0,15.0,0.01,0.0
0.01,2.0,18.7,74.0,11.0,0.01,3.0
0.01,0.1,20.5,54.0,6.0,0.1,33.0
0.01,0.5,25.5,55.0,3.0,0.01,0.0
0.01,0.0,20.0,46.0,5.0,0.01,0.0
0.1,0.5,17.8,56.0,2.0,0.5,0.0
0.01,0.0,20.0,46.0,5.0,0.01,0.0
0.01,0.0,30.0,20.0,5.0,0.01,0.0
3.5,5.0,28.0,30.0,20.0,1.5,2.0
0.28,5.0,21.0,75.0,25.0,0.25,3.0
0.01,0.0,19.0,35.0,8.0,0.01,0.0
0.01,0.0,29.0,17.0,1.0,0.01,10.0
0.01,0.0,25.6,21.0,5.0,0.01,6.0
2.4,1.0,25.0,46.0,5.0,1.0,12.0
0.6,2.0,31.0,35.0,4.0,1.0,59.0
0.01,0.1,25.0,46.0,5.0,0.01,2.0
2.4,1.0,31.0,35.0,2.0,2.4,3.0
0.6,1.0,27.0,40.0,10.0,0.1,0.0
0.06,2.0,22.0,62.0,10.0,0.06,0.0
0.01,0.0,20.0,70.0,1.0,0.01,3.0
0.1,1.0,30.4,40.0,5.0,0.1,0.0
0.03,0.1,19.4,86.0,4.0,0.03,16.0
0.01,0.0,30.0,56.0,0.0,0.01,3.0
0.01,0.0,23.0,65.0,12.0,0.01,8.0
24.1,3.0,30.0,47.0,5.0,5.0,2.0
0.01,0.1,24.0,76.0,12.0,0.01,3.0
0.04,0.5,26.0,52.0,1.0,0.02,11.0
32.6,10.0,27.0,31.0,10.0,5.0,3.0
0.1,0.0,16.0,25.0,0.0,0.1,7.0
0.01,0.0,24.0,67.0,0.0,0.01,0.0
0.01,0.0,28.0,19.0,5.0,0.01,0.0
0.01,1.0,28.5,40.0,7.0,0.01,1.0
0.04,1.0,31.0,40.0,2.0,0.04,0.0
0.01,0.0,25.0,29.0,15.0,0.01,6.0
0.7,1.0,27.0,49.0,5.0,0.5,3.0
0.68,5.0,21.0,45.0,0.0,1.0,1.0
3.58,3.0,25.0,45.0,10.0,0.5,2.0
0.5,2.0,22.0,74.0,0.0,0.5,5.0
0.01,0.0,27.0,68.0,5.0,0.01,0.0
7.4,2.0,24.0,40.0,15.0,6.5,2.0
0.05,0.0,19.0,85.0,0.0,0.01,4.0
0.01,0.0,13.0,85.0,0.0,0.01,8.0
0.8,1.0,29.0,50.0,1.0,0.8,7.0
0.02,1.0,14.1,44.0,12.0,0.02,3.0
0.01,1.0,22.0,52.0,5.0,0.01,81.0
0.05,0.0,17.0,73.0,4.0,0.05,91.0
0.1,1.0,22.0,40.0,5.0,0.8,0.0
0.28,3.0,21.0,68.0,5.0,0.28,9.0
0.2,0.0,21.5,75.0,6.0,0.2,8641.0
0.1,0.1,18.0,45.0,5.0,0.1,7.0
0.05,0.0,18.0,17.0,15.0,0.05,3.0
0.2,0.0,23.0,22.0,10.0,0.2,0.0
0.01,1.0,19.0,10.0,0.0,0.01,20.0
0.01,0.0,22.0,53.0,12.0,0.01,0.0
0.66,2.0,25.0,50.0,19.0,1.0,0.0
0.53,2.0,25.0,65.0,0.0,1.0,33.0
8.0,3.0,31.0,45.0,5.0,6.0,1.0
0.01,0.0,25.0,35.0,5.0,0.01,2.0
0.1,1.0,19.0,60.0,7.0,0.01,14.0
0.6,2.0,20.0,35.0,10.0,0.5,5.0
0.1,0.0,16.0,45.0,10.0,0.1,34.0
0.35,1.0,25.3,52.0,3.0,2.0,6.0
1.2,0.0,13.0,64.0,21.0,1.2,13.0
0.07,0.5,20.5,73.0,0.0,0.01,3.0
0.01,2.0,19.0,76.0,10.0,0.1,3.0
0.01,0.0,31.0,74.0,3.0,0.01,1026.0
0.25,2.0,28.0,25.0,13.0,0.05,0.0
2.14,2.0,30.0,52.0,21.0,1.0,3.0
0.01,0.1,17.5,56.0,4.0,0.01,9.0
0.01,1.0,20.4,58.0,2.0,0.01,2.0
0.17,0.0,19.3,83.0,0.0,0.05,3.0
1.43,2.0,14.0,50.0,10.0,1.4,4.0
117.0,1.0,16.0,62.0,1.0,117.0,0.0
0.01,0.0,18.0,50.0,15.0,0.01,4.0
1.4,2.0,25.0,69.0,2.0,1.5,6.0
0.01,0.0,20.0,63.0,4.0,0.01,5.0
0.03,0.1,22.0,43.0,15.0,0.1,3.0
0.4,1.0,18.0,55.0,15.0,0.4,3.0
0.01,0.0,13.0,73.0,0.0,0.01,4.0
0.01,0.1,28.0,24.0,5.0,0.01,20.0
6.6,2.0,19.0,40.0,20.0,6.0,7.0
0.01,0.1,16.0,89.0,0.0,0.01,16.0
0.4,1.0,16.0,50.0,3.0,0.4,8.0
8.1,3.0,24.0,84.0,5.0,1.5,2.0
2.0,2.0,24.0,65.0,5.0,0.5,0.0
0.01,0.0,15.0,90.0,20.0,0.01,779.0
9.24,5.0,19.3,71.0,5.0,10.0,1.0
0.01,1.0,2.0,50.0,15.0,0.01,1.0
0.01,0.0,12.0,100.0,15.0,0.01,0.0
0.1,1.0,24.0,52.0,11.0,0.1,0.0
0.2,1.0,24.0,49.0,15.0,0.2,40.0
0.01,0.5,24.0,50.0,1.0,0.01,12.0
0.6,4.0,24.0,56.0,5.0,1.5,9.0
0.01,0.0,18.0,90.0,5.0,0.01,15.0
0.01,0.0,22.0,61.0,0.0,0.01,9.0
0.01,1.0,23.0,51.0,20.0,0.01,1.0
201.5,9.0,25.0,35.0,18.0,20.0,7.0
0.01,1.0,26.8,45.0,3.0,0.01,0.0
0.17,1.0,29.0,40.0,0.0,0.1,1.0
